Series▲▼;Product Image;Resistance Min.(Ω)▲▼;Resistance Max.(Ω)▲▼;E-Series▲▼;Tolerance(± %)▲▼;Power Rating(W)▲▼;Maximum Voltage(V)▲▼;TCR(± ppm/°C)▲▼;MountingTechnology▲▼;Size / Device Style▲▼;OperatingTemperature(°C)▲▼;Automotive▲▼;Image path
ASE;Enlarge;0.1;5.7;n/a;5;90;23;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.1;8.6;n/a;10;120;32;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.1;8.6;n/a;10;120;32;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.1;8.6;n/a;5;120;32;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.1;8.6;n/a;5;120;32;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.15;25;n/a;10;300;87;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.15;25;n/a;10;300;87;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.15;25;n/a;5;300;87;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.15;25;n/a;5;300;87;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.15;6.1;n/a;10;100;25;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.15;6.1;n/a;10;100;25;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.15;6.1;n/a;5;100;25;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.15;6.1;n/a;5;100;25;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.2;32;n/a;10;375;110;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.2;32;n/a;10;375;110;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.2;32;n/a;5;375;110;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.2;32;n/a;5;375;110;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.2;7.4;n/a;10;110;29;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.2;7.4;n/a;10;110;29;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.2;7.4;n/a;5;110;29;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.2;7.4;n/a;5;110;29;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.25;35.8;n/a;10;420;123;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.25;35.8;n/a;10;420;123;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.25;35.8;n/a;5;420;123;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.25;35.8;n/a;5;420;123;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.3;46.2;n/a;10;500;152;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.3;46.2;n/a;10;500;152;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.3;46.2;n/a;5;500;152;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.3;46.2;n/a;5;500;152;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.35;13;n/a;10;165;46;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.35;13;n/a;10;165;46;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.35;13;n/a;10;180;48;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.35;13;n/a;10;180;48;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.35;13;n/a;5;165;44;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.35;13;n/a;5;165;46;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.35;13;n/a;5;180;48;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.35;13;n/a;5;180;48;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.35;81.3;n/a;10;750;247;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.35;81.3;n/a;10;750;247;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.35;81.3;n/a;5;750;247;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.35;81.3;n/a;5;750;247;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.4;101.6;n/a;10;1000;319;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.4;101.6;n/a;10;1000;319;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.4;101.6;n/a;5;1000;319;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.4;101.6;n/a;5;1000;319;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.45;135.5;n/a;10;1500;451;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.45;135.5;n/a;10;1500;451;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.45;135.5;n/a;5;1500;451;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;0.45;135.5;n/a;5;1500;451;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;1;3.8;n/a;10;50;14;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;1;3.8;n/a;10;50;14;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;1;3.8;n/a;5;50;14;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
ASE;Enlarge;1;3.8;n/a;5;50;14;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31851.png
AST;Enlarge;1;10600;n/a;10;12;357;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;10600;n/a;10;12;357;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;10600;n/a;5;12;357;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;10600;n/a;5;12;357;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;111000;n/a;10;80;2980;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;111000;n/a;10;80;2980;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;111000;n/a;5;80;2980;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;111000;n/a;5;80;2980;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;114000;n/a;10;90;3203;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;114000;n/a;10;90;3203;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;114000;n/a;5;90;3203;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;114000;n/a;5;90;3203;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;12000;n/a;10;30;600;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;12000;n/a;10;30;600;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;12000;n/a;5;30;600;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;12000;n/a;5;30;600;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;13000;n/a;10;25;570;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;13000;n/a;10;25;570;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;13000;n/a;5;25;570;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;13000;n/a;5;25;570;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;131000;n/a;10;100;3619;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;131000;n/a;10;100;3619;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;131000;n/a;5;100;3619;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;131000;n/a;5;100;3619;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;15000;n/a;10;30;671;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;15000;n/a;10;30;671;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;15000;n/a;5;30;671;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;15000;n/a;5;30;671;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;168500;n/a;10;225;6157;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;168500;n/a;10;225;6157;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;168500;n/a;5;225;6157;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;168500;n/a;5;225;6157;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;18000;n/a;10;20;600;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;18000;n/a;10;20;600;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;18000;n/a;5;20;600;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;18000;n/a;5;20;600;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;192000;n/a;10;130;4996;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;192000;n/a;10;130;4996;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;192000;n/a;5;130;4996;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;192000;n/a;5;130;4996;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;199000;n/a;10;175;5901;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;199000;n/a;10;175;5901;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;199000;n/a;5;175;5901;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;199000;n/a;5;175;5901;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;24000;n/a;10;30;849;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;24000;n/a;10;30;849;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;24000;n/a;5;30;849;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;24000;n/a;5;30;849;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;26000;n/a;10;25;806;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;26000;n/a;10;25;806;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;26000;n/a;5;25;806;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;26000;n/a;5;25;806;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;27000;n/a;10;50;1162;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;27000;n/a;10;50;1162;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;27000;n/a;5;50;1162;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;27000;n/a;5;50;1162;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;30000;n/a;10;15;671;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;30000;n/a;10;15;671;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;30000;n/a;10;30;949;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;30000;n/a;10;30;949;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;30000;n/a;5;15;671;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;30000;n/a;5;15;671;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;30000;n/a;5;30;949;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;30000;n/a;5;30;949;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;337000;n/a;10;225;8708;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;337000;n/a;10;225;8708;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;337000;n/a;5;225;8708;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;337000;n/a;5;225;8708;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;37500;n/a;10;60;1500;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;37500;n/a;10;60;1500;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;37500;n/a;5;60;1500;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;37500;n/a;5;60;1500;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;398000;n/a;10;175;8346;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;398000;n/a;10;175;8346;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;398000;n/a;5;175;8346;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;398000;n/a;5;175;8346;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;42150;n/a;10;70;1718;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;42150;n/a;10;70;1718;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;42150;n/a;5;70;1718;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;42150;n/a;5;70;1718;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;42750;n/a;10;75;1791;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;42750;n/a;10;75;1791;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;42750;n/a;5;75;1791;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;42750;n/a;5;75;1791;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;5300;n/a;10;12;252;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;5300;n/a;10;12;252;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;5300;n/a;5;12;252;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;5300;n/a;5;12;252;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;54000;n/a;10;50;1643;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;54000;n/a;10;50;1643;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;54000;n/a;5;50;1643;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;54000;n/a;5;50;1643;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;55500;n/a;10;80;2107;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;55500;n/a;10;80;2107;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;55500;n/a;5;80;2107;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;55500;n/a;5;80;2107;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;57000;n/a;10;90;2265;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;57000;n/a;10;90;2265;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;57000;n/a;5;90;2265;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;57000;n/a;5;90;2265;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;60000;n/a;10;15;949;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;60000;n/a;10;15;949;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;60000;n/a;5;15;949;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;60000;n/a;5;15;949;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;65500;n/a;10;100;2559;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;65500;n/a;10;100;2559;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;65500;n/a;5;100;2559;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
AST;Enlarge;1;65500;n/a;5;100;2559;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31852.png
