Series;Product Image;Type;SMD Size Class;Height;Inductance;DC;Saturation Current;Impedance;DCR MAX.;Operating temperature;Image path;Path to the PDF;Path to the ZIP
IHLW-5050CE-01;Enlarge;Power Inductors;;3.5;10 µH;7 A;14;;0.034;-55 to +125;image\small_inductors\34262.png;Datasheet\IHLW-5050CE-01\IHLW-5050CE-01.pdf;None
IHLW-5050CE-01;Enlarge;Power Inductors;;3.5;1.8 µH;16.5 A;30;;0.007;-55 to +125;image\small_inductors\34262.png;Datasheet\IHLW-5050CE-01\IHLW-5050CE-01.pdf;None
IHLW-5050CE-01;Enlarge;Power Inductors;;3.5;220 nH;38.5 A;65;;0.0013;-55 to +125;image\small_inductors\34262.png;Datasheet\IHLW-5050CE-01\IHLW-5050CE-01.pdf;None
IHLW-5050CE-01;Enlarge;Power Inductors;;3.5;5.6 µH;9.5 A;19;;0.019;-55 to +125;image\small_inductors\34262.png;Datasheet\IHLW-5050CE-01\IHLW-5050CE-01.pdf;None
IHLW-5050CE-01;Enlarge;Power Inductors;;3.5;820 nH;25 A;44;;0.003;-55 to +125;image\small_inductors\34262.png;Datasheet\IHLW-5050CE-01\IHLW-5050CE-01.pdf;None
IHM-2;Enlarge;Power Inductors;;;5.6 µH;12 mA;;;0.011;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;680 µH;1.3 A;;;0.91;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;4700 µH;450 mA;;;7.7;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;1.5 µH;16 mA;;;0.006;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;180 µH;2.45 A;;;0.241;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;47 µH;4.5 A;;;0.076;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;12 µH;9.25 A;;;0.016;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;3.3 µH;14 mA;;;0.008;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;1500 µH;840 mA;;;2.2;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;10000 µH;330 mA;;;14.2;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;390 µH;1.65 A;;;0.561;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;2700 µH;620 mA;;;3.72;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;100 µH;3.3 A;;;0.14;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;27 µH;6 A;;;0.037;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;6.8 µH;12 mA;;;0.012;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;820 µH;1.15 A;;;1.03;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;5600 µH;410 mA;;;8.32;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;1.8 µH;15 mA;;;0.006;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;220 µH;2.2 A;;;0.33;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;56 µH;4.25 A;;;0.084;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;15 µH;8.5 A;;;0.022;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;3.9 µH;13 mA;;;0.009;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;1800 µH;770 mA;;;2.42;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;12000 µH;300 mA;;;15.7;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;470 µH;1.6 A;;;0.61;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;3300 µH;550 mA;;;5.1;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;1 µH;17 mA;;;0.005;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;120 µH;3 A;;;0.175;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;33 µH;5.5 A;;;0.051;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;8.2 µH;11 mA;;;0.013;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;1000 µH;1 A;;;1.4;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;6800 µH;360 mA;;;11.7;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;2.2 µH;15 mA;;;0.007;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;270 µH;1.95 A;;;0.42;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;68 µH;4 A;;;0.093;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;18 µH;7.5 A;;;0.024;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;15000 µH;260 mA;;;21.9;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;4.7 µH;13 mA;;;0.01;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;2200 µH;690 mA;;;3.3;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;560 µH;1.45 A;;;0.687;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;3900 µH;500 mA;;;5.58;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;1.2 µH;17 mA;;;0.005;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;150 µH;2.7 A;;;0.21;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;39 µH;5 A;;;0.056;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;10 µH;10 mA;;;0.014;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;2.7 µH;14 mA;;;0.008;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;1200 µH;920 mA;;;1.57;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;8200 µH;350 mA;;;12.8;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;330 µH;1.7 A;;;0.51;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;82 µH;3.65 A;;;0.103;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHM-2;Enlarge;Power Inductors;;;22 µH;6.5 A;;;0.033;-55 to +125;image\small_inductors\34017.png;Datasheet\IHM-2\IHM-2.pdf;None
IHPT;Enlarge;Actuator;1411.0;;;;;;;-40 to +105;image\small_inductors\34508.png;Datasheet\IHPT\IHPT.pdf;None
IHPT-A;Enlarge;Actuator;1411.0;;1800 µH;;;;;-40 to +105;image\small_inductors\34616.png;Datasheet\IHPT-A\IHPT-A.pdf;None
IHSM-3825;Enlarge;Wirewound Inductors;3825.0;;1.8 µH;4.27 A;1.8;;0.022;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Wirewound Inductors;3825.0;;820 µH;170 mA;820.0;;11.58;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Power Inductors;3825.0;;560 µH;210 mA;560.0;;8.85;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Wirewound Inductors;3825.0;;220 µH;340 mA;220.0;;3.65;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Power Inductors;3825.0;;82 µH;560 mA;82.0;;1.24;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Wirewound Inductors;3825.0;;56 µH;650 mA;56.0;;0.845;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Power Inductors;3825.0;;22 µH;1.05 A;22.0;;0.336;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Wirewound Inductors;3825.0;;15 µH;1.29 A;15.0;;0.228;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Power Inductors;3825.0;;5.6 µH;2.08 A;5.6;;0.091;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Wirewound Inductors;3825.0;;3.9 µH;2.57 A;3.9;;0.062;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Power Inductors;3825.0;;1.5 µH;4.63 A;1.5;;0.017;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Wirewound Inductors;3825.0;;1 µH;5.11 A;1.0;;0.015;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Wirewound Inductors;3825.0;;470 µH;220 mA;470.0;;7.67;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Power Inductors;3825.0;;180 µH;360 mA;180.0;;3.28;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Wirewound Inductors;3825.0;;120 µH;450 mA;120.0;;2.18;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Power Inductors;3825.0;;47 µH;740 mA;47.0;;0.646;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Power Inductors;3825.0;;330 µH;270 mA;330.0;;5.07;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Wirewound Inductors;3825.0;;33 µH;920 mA;33.0;;0.44;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Power Inductors;3825.0;;12 µH;1.5 A;12.0;;0.17;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Wirewound Inductors;3825.0;;8.2 µH;1.83 A;8.2;;0.118;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Power Inductors;3825.0;;3.3 µH;2.94 A;3.3;;0.045;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Wirewound Inductors;3825.0;;2.2 µH;3.61 A;2.2;;0.031;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Wirewound Inductors;3825.0;;1000 µH;160 mA;1000.0;;12.97;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Power Inductors;3825.0;;680 µH;180 mA;680.0;;10.2;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Wirewound Inductors;3825.0;;270 µH;290 mA;270.0;;4.4;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Power Inductors;3825.0;;100 µH;480 mA;100.0;;1.44;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Wirewound Inductors;3825.0;;68 µH;610 mA;68.0;;1.04;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Power Inductors;3825.0;;27 µH;980 mA;27.0;;0.389;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Power Inductors;3825.0;;6.8 µH;1.94 A;6.8;;0.101;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Wirewound Inductors;3825.0;;18 µH;1.13 A;18.0;;0.306;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Wirewound Inductors;3825.0;;4.7 µH;2.17 A;4.7;;0.083;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Power Inductors;3825.0;;1.8 µH;4.27 A;1.8;;0.022;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Wirewound Inductors;3825.0;;1.2 µH;4.93 A;1.2;;0.016;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Wirewound Inductors;3825.0;;560 µH;210 mA;560.0;;8.85;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Power Inductors;3825.0;;220 µH;340 mA;220.0;;3.65;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Wirewound Inductors;3825.0;;150 µH;380 mA;150.0;;2.9;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Power Inductors;3825.0;;56 µH;650 mA;56.0;;0.845;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Power Inductors;3825.0;;390 µH;230 mA;390.0;;5.9;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Wirewound Inductors;3825.0;;39 µH;860 mA;39.0;;0.49;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Power Inductors;3825.0;;15 µH;1.29 A;15.0;;0.228;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Wirewound Inductors;3825.0;;10 µH;1.74 A;10.0;;0.126;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Power Inductors;3825.0;;3.9 µH;2.57 A;3.9;;0.062;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Wirewound Inductors;3825.0;;2.7 µH;3.18 A;2.7;;0.038;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Power Inductors;3825.0;;1 µH;5.11 A;1.0;;0.015;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Power Inductors;3825.0;;820 µH;170 mA;820.0;;11.58;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Wirewound Inductors;3825.0;;330 µH;270 mA;330.0;;5.07;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Power Inductors;3825.0;;120 µH;450 mA;120.0;;2.18;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Wirewound Inductors;3825.0;;82 µH;560 mA;82.0;;1.24;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Power Inductors;3825.0;;33 µH;920 mA;33.0;;0.44;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Power Inductors;3825.0;;8.2 µH;1.83 A;8.2;;0.118;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Wirewound Inductors;3825.0;;22 µH;1.05 A;22.0;;0.336;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Wirewound Inductors;3825.0;;5.6 µH;2.08 A;5.6;;0.091;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Power Inductors;3825.0;;2.2 µH;3.61 A;2.2;;0.031;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Wirewound Inductors;3825.0;;1.5 µH;4.63 A;1.5;;0.017;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Wirewound Inductors;3825.0;;680 µH;180 mA;680.0;;10.2;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Power Inductors;3825.0;;270 µH;290 mA;270.0;;4.4;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Wirewound Inductors;3825.0;;180 µH;360 mA;180.0;;3.28;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Power Inductors;3825.0;;68 µH;610 mA;68.0;;1.04;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Power Inductors;3825.0;;470 µH;220 mA;470.0;;7.67;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Wirewound Inductors;3825.0;;47 µH;740 mA;47.0;;0.646;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Power Inductors;3825.0;;18 µH;1.13 A;18.0;;0.306;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Wirewound Inductors;3825.0;;12 µH;1.5 A;12.0;;0.17;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Power Inductors;3825.0;;4.7 µH;2.17 A;4.7;;0.083;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Wirewound Inductors;3825.0;;3.3 µH;2.94 A;3.3;;0.045;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Power Inductors;3825.0;;1.2 µH;4.93 A;1.2;;0.016;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Power Inductors;3825.0;;1000 µH;160 mA;1000.0;;12.97;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Wirewound Inductors;3825.0;;390 µH;230 mA;390.0;;5.9;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Power Inductors;3825.0;;150 µH;380 mA;150.0;;2.9;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Wirewound Inductors;3825.0;;100 µH;480 mA;100.0;;1.44;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Power Inductors;3825.0;;39 µH;860 mA;39.0;;0.49;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Power Inductors;3825.0;;10 µH;1.74 A;10.0;;0.126;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Wirewound Inductors;3825.0;;27 µH;980 mA;27.0;;0.389;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Wirewound Inductors;3825.0;;6.8 µH;1.94 A;6.8;;0.101;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-3825;Enlarge;Power Inductors;3825.0;;2.7 µH;3.18 A;2.7;;0.038;-55 to +125;image\small_inductors\34018.png;Datasheet\IHSM-3825\IHSM-3825.pdf;None
IHSM-4825;Enlarge;Wirewound Inductors;4825.0;;12 µH;2.7 A;12.0;;0.079;-55 to +125;image\small_inductors\34019.png;Datasheet\IHSM-4825\IHSM-4825.pdf;None
IHSM-4825;Enlarge;Power Inductors;4825.0;;4.7 µH;4 A;4.7;;0.047;-55 to +125;image\small_inductors\34019.png;Datasheet\IHSM-4825\IHSM-4825.pdf;None
IHSM-4825;Enlarge;Wirewound Inductors;4825.0;;1.8 µH;6.5 A;1.8;;0.021;-55 to +125;image\small_inductors\34019.png;Datasheet\IHSM-4825\IHSM-4825.pdf;None
IHSM-4825;Enlarge;Power Inductors;4825.0;;560 µH;300 mA;560.0;;3.75;-55 to +125;image\small_inductors\34019.png;Datasheet\IHSM-4825\IHSM-4825.pdf;None
IHSM-4825;Enlarge;Power Inductors;4825.0;;1.2 µH;7.6 A;1.2;;0.018;-55 to +125;image\small_inductors\34019.png;Datasheet\IHSM-4825\IHSM-4825.pdf;None
IHSM-4825;Enlarge;Power Inductors;4825.0;;150 µH;580 mA;150.0;;0.998;-55 to +125;image\small_inductors\34019.png;Datasheet\IHSM-4825\IHSM-4825.pdf;None
IHSM-4825;Enlarge;Wirewound Inductors;4825.0;;390 µH;340 mA;390.0;;2.73;-55 to +125;image\small_inductors\34019.png;Datasheet\IHSM-4825\IHSM-4825.pdf;None
IHSM-4825;Enlarge;Wirewound Inductors;4825.0;;100 µH;730 mA;100.0;;0.672;-55 to +125;image\small_inductors\34019.png;Datasheet\IHSM-4825\IHSM-4825.pdf;None
IHSM-4825;Enlarge;Power Inductors;4825.0;;39 µH;1.19 A;39.0;;0.315;-55 to +125;image\small_inductors\34019.png;Datasheet\IHSM-4825\IHSM-4825.pdf;None
IHSM-4825;Enlarge;Wirewound Inductors;4825.0;;27 µH;1.6 A;27.0;;0.179;-55 to +125;image\small_inductors\34019.png;Datasheet\IHSM-4825\IHSM-4825.pdf;None
IHSM-4825;Enlarge;Power Inductors;4825.0;;10 µH;3.1 A;10.0;;0.071;-55 to +125;image\small_inductors\34019.png;Datasheet\IHSM-4825\IHSM-4825.pdf;None
IHSM-4825;Enlarge;Power Inductors;4825.0;;2.7 µH;5.1 A;2.7;;0.034;-55 to +125;image\small_inductors\34019.png;Datasheet\IHSM-4825\IHSM-4825.pdf;None
IHSM-4825;Enlarge;Wirewound Inductors;4825.0;;1 µH;8.6 A;1.0;;0.013;-55 to +125;image\small_inductors\34019.png;Datasheet\IHSM-4825\IHSM-4825.pdf;None
IHSM-4825;Enlarge;Wirewound Inductors;4825.0;;6.8 µH;3.5 A;6.8;;0.058;-55 to +125;image\small_inductors\34019.png;Datasheet\IHSM-4825\IHSM-4825.pdf;None
IHSM-4825;Enlarge;Wirewound Inductors;4825.0;;820 µH;260 mA;820.0;;6.04;-55 to +125;image\small_inductors\34019.png;Datasheet\IHSM-4825\IHSM-4825.pdf;None
IHSM-4825;Enlarge;Power Inductors;4825.0;;330 µH;370 mA;330.0;;2.51;-55 to +125;image\small_inductors\34019.png;Datasheet\IHSM-4825\IHSM-4825.pdf;None
IHSM-4825;Enlarge;Wirewound Inductors;4825.0;;220 µH;460 mA;220.0;;1.58;-55 to +125;image\small_inductors\34019.png;Datasheet\IHSM-4825\IHSM-4825.pdf;None
IHSM-4825;Enlarge;Power Inductors;4825.0;;82 µH;800 mA;82.0;;0.604;-55 to +125;image\small_inductors\34019.png;Datasheet\IHSM-4825\IHSM-4825.pdf;None
IHSM-4825;Enlarge;Wirewound Inductors;4825.0;;56 µH;950 mA;56.0;;0.397;-55 to +125;image\small_inductors\34019.png;Datasheet\IHSM-4825\IHSM-4825.pdf;None
