Part Number▲▼;Product Image;Description▲▼;Voltage▲▼;Capacitance▲▼;Dielectric▲▼;Lead Spacing(mm/inch)▲▼;Lead Style▲▼;Packaging▲▼;Image path
715C40KTT44M5;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;40000 (27000 RMS);440;N4700;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22210.png
715C40KTT56;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;40000 (27000 RMS);560;N4700;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22210.png
715C40KTT56M4;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;40000 (27000 RMS);560;N4700;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22210.png
715C40KTT56M5;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;40000 (27000 RMS);560;N4700;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22210.png
715C40KTT70;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;40000 (27000 RMS);700;N4700;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22210.png
715C40KTT70M4;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;40000 (27000 RMS);700;N4700;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22210.png
715C40KTT70M5;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;40000 (27000 RMS);700;N4700;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22210.png
715C40KTT85;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;40000 (27000 RMS);850;N4700;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22210.png
715C40KTT85M4;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;40000 (27000 RMS);850;N4700;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22210.png
715C40KTT85M5;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;40000 (27000 RMS);850;N4700;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22210.png
715C50KTD10;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;50000 (34000 RMS);1000;N4700;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22210.png
715C50KTD10M5;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;50000 (34000 RMS);1000;N4700;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22210.png
715C50KTD13;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;50000 (34000 RMS);1300;N4700;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22210.png
715C50KTD13M5;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;50000 (34000 RMS);1300;N4700;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22210.png
715C50KTD15;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;50000 (34000 RMS);1500;N4700;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22210.png
715C50KTD15M5;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;50000 (34000 RMS);1500;N4700;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22210.png
715C50KTD17;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;50000 (34000 RMS);1700;N4700;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22210.png
715C50KTD17M5;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;50000 (34000 RMS);1700;N4700;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22210.png
715C50KTT10;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;50000 (34000 RMS);100;N4700;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22210.png
715C50KTT10M4;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;50000 (34000 RMS);100;N4700;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22210.png
715C50KTT15;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;50000 (34000 RMS);150;N4700;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22210.png
715C50KTT15M4;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;50000 (34000 RMS);150;N4700;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22210.png
715C50KTT20;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;50000 (34000 RMS);200;N4700;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22210.png
715C50KTT20M4;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;50000 (34000 RMS);200;N4700;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22210.png
715C50KTT33;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;50000 (34000 RMS);330;N4700;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22210.png
715C50KTT33M4;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;50000 (34000 RMS);330;N4700;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22210.png
715C50KTT40;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;50000 (34000 RMS);400;N4700;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22210.png
715C50KTT40M4;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;50000 (34000 RMS);400;N4700;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22210.png
715C50KTT40M5;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;50000 (34000 RMS);400;N4700;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22210.png
715C50KTT47;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;50000 (34000 RMS);470;N4700;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22210.png
715C50KTT47M4;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;50000 (34000 RMS);470;N4700;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22210.png
715C50KTT47M5;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;50000 (34000 RMS);470;N4700;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22210.png
715C50KTT56;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;50000 (34000 RMS);560;N4700;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22210.png
715C50KTT56M4;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;50000 (34000 RMS);560;N4700;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22210.png
715C50KTT56M5;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;50000 (34000 RMS);560;N4700;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22210.png
715C50KTT70;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;50000 (34000 RMS);700;N4700;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22210.png
715C50KTT70M5;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;50000 (34000 RMS);700;N4700;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22210.png
715C50KTT85;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;50000 (34000 RMS);850;N4700;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22210.png
715C50KTT85M5;Enlarge;High Voltage Class 1 Ceramic AC and DC Disc Capacitors, 10 kVDC to 50 kVDC / 7 kVAC to 34 kVAC, Screw Terminal Mounting;50000 (34000 RMS);850;N4700;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22210.png
HR0030VR50238BB1;Enlarge;High Voltage Ring Style Capacitors, Class 1 and Class 2 Ceramic;2800;5000;R6000;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22162.png
HR0030VR50291BB1;Enlarge;High Voltage Ring Style Capacitors, Class 1 and Class 2 Ceramic;2800;5000;R6000;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22162.png
HR0030VR50291BB2;Enlarge;High Voltage Ring Style Capacitors, Class 1 and Class 2 Ceramic;2800;5000;R6000;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22162.png
HR0030VT15238AX1;Enlarge;High Voltage Ring Style Capacitors, Class 1 and Class 2 Ceramic;3500;1500;R2000H;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22162.png
HR0030VW25291BB1;Enlarge;High Voltage Ring Style Capacitors, Class 1 and Class 2 Ceramic;5600;2500;R6000;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22162.png
HR0035BB50291BA1;Enlarge;High Voltage Ring Style Capacitors, Class 1 and Class 2 Ceramic;2000;5000;R4000;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22162.png
HR0035VT10138BJ1;Enlarge;High Voltage Ring Style Capacitors, Class 1 and Class 2 Ceramic;3500;100;R85;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22162.png
HRZ030VR50291BB1;Enlarge;High Voltage Ring Style Capacitors, Class 1 and Class 2 Ceramic;2800;5000;R6000;NA;NA;Individual;image/capacitors/ceramic/high-voltage/22162.png
RHK1N4038BHZJH6049;Enlarge;High Voltage Ceramic Capacitor Multiplier Sets With Leads, Class 2 Ceramic;10000;1400;Y5S;NA;NA;Bulk;image/capacitors/ceramic/high-voltage/22169.png
RHK1N4038BHZJU6078;Enlarge;High Voltage Ceramic Capacitor Multiplier Sets With Leads, Class 2 Ceramic;10000;1400;Y5S;NA;NA;Bulk;image/capacitors/ceramic/high-voltage/22169.png
RHK290PA2BPZGS5970;Enlarge;High Voltage Ceramic Capacitor Multiplier Sets With Leads, Class 2 Ceramic;8000;290;X7R;NA;NA;Bulk;image/capacitors/ceramic/high-voltage/22169.png
RHS1N3049BTZBY4644;Enlarge;High Voltage Ceramic Capacitor Stacks, with Solder Tags, Class 2 Ceramic;19000;1300;R4000;NA;NA;Bulk;image/capacitors/ceramic/high-voltage/22017.png
RHS1N3096BTZGY5998;Enlarge;High Voltage Ceramic Capacitor Stacks, with Solder Tags, Class 2 Ceramic;19000;1300;R4000;NA;NA;Bulk;image/capacitors/ceramic/high-voltage/22017.png
RHS250P36BPZAN5844;Enlarge;High Voltage Ceramic Capacitor Stacks, With Leads, Class 2 Ceramic;8000;250;R2000;NA;NA;Bulk;image/capacitors/ceramic/high-voltage/22033.png
RHS250P36BPZAN5865;Enlarge;High Voltage Ceramic Capacitor Stacks, With Leads, Class 2 Ceramic;8000;250;R2000;NA;NA;Bulk;image/capacitors/ceramic/high-voltage/22033.png
RHS250P38BHZEH5767;Enlarge;High Voltage Ceramic Capacitor Stacks, With Leads, Class 2 Ceramic;10000;250;R2005;NA;NA;Bulk;image/capacitors/ceramic/high-voltage/22033.png
RHS250P64BPZER5780;Enlarge;High Voltage Ceramic Capacitor Stacks, With Leads, Class 2 Ceramic;8000;250;X7R;NA;NA;Bulk;image/capacitors/ceramic/high-voltage/22033.png
RHS250P64BPZET5781;Enlarge;High Voltage Ceramic Capacitor Stacks, With Leads, Class 2 Ceramic;8000;250;X7R;NA;NA;Bulk;image/capacitors/ceramic/high-voltage/22033.png
RHS250P64BPZEV5782;Enlarge;High Voltage Ceramic Capacitor Stacks, With Leads, Class 2 Ceramic;8000;250;X7R;NA;NA;Bulk;image/capacitors/ceramic/high-voltage/22033.png
RHS250P73BPZBF4962;Enlarge;High Voltage Ceramic Capacitor Stacks, With Leads, Class 2 Ceramic;8000;250;R2005;NA;NA;Bulk;image/capacitors/ceramic/high-voltage/22033.png
RHS250P73BPZES5780;Enlarge;High Voltage Ceramic Capacitor Stacks, With Leads, Class 2 Ceramic;8000;250;X7R;NA;NA;Bulk;image/capacitors/ceramic/high-voltage/22033.png
RHS250P73BPZEU5781;Enlarge;High Voltage Ceramic Capacitor Stacks, With Leads, Class 2 Ceramic;8000;250;X7R;NA;NA;Bulk;image/capacitors/ceramic/high-voltage/22033.png
RHS250P73BPZEW5782;Enlarge;High Voltage Ceramic Capacitor Stacks, With Leads, Class 2 Ceramic;8000;250;X7R;NA;NA;Bulk;image/capacitors/ceramic/high-voltage/22033.png
RHS280P64BPZCC5555;Enlarge;High Voltage Ceramic Capacitor Stacks, with Solder Tags, Class 2 Ceramic;8000;280;R2005;NA;NA;Bulk;image/capacitors/ceramic/high-voltage/22034.png
RHS280P64BPZCD5568;Enlarge;High Voltage Ceramic Capacitor Stacks, with Solder Tags, Class 2 Ceramic;8000;280;R2005;NA;NA;Bulk;image/capacitors/ceramic/high-voltage/22034.png
RHS290PA2BHZJE6041;Enlarge;High Voltage Ceramic Capacitor Stacks, With Leads, Class 2 Ceramic;10000;290;X7R;NA;NA;Bulk;image/capacitors/ceramic/high-voltage/22033.png
RHS290PA2BPZDB5700;Enlarge;High Voltage Ceramic Capacitor Stacks, With Leads, Class 2 Ceramic;8000;290;X7R;NA;NA;Bulk;image/capacitors/ceramic/high-voltage/22033.png
RHS290PA2BPZEK5769;Enlarge;High Voltage Ceramic Capacitor Stacks, With Leads, Class 2 Ceramic;8000;290;X7R;NA;NA;Bulk;image/capacitors/ceramic/high-voltage/22033.png
RHS290PA2BPZGQ5950;Enlarge;High Voltage Ceramic Capacitor Stacks, With Leads, Class 2 Ceramic;8000;290;X7R;NA;NA;Bulk;image/capacitors/ceramic/high-voltage/22033.png
RHS370P38BPZBA5618;Enlarge;High Voltage Ceramic Capacitor Stacks, with Solder Tags, Class 2 Ceramic;8000;370;R2005;NA;NA;Bulk;image/capacitors/ceramic/high-voltage/22034.png
RHS50073PBRZAS5415;Enlarge;High Voltage Ceramic Capacitor Stacks, With Leads, Class 2 Ceramic;16000;500;R6000;NA;NA;Bulk;image/capacitors/ceramic/high-voltage/22033.png
RHS500P38BPZEX5789;Enlarge;High Voltage Ceramic Capacitor Stacks, with Solder Tags, Class 2 Ceramic;8000;500;R2005;NA;NA;Bulk;image/capacitors/ceramic/high-voltage/22034.png
RHS500P73BPZDL4961;Enlarge;High Voltage Ceramic Capacitor Stacks, with Solder Tags, Class 2 Ceramic;8000;500;R3000;NA;NA;Bulk;image/capacitors/ceramic/high-voltage/22034.png
RHS500P73BRZAS5793;Enlarge;High Voltage Ceramic Capacitor Stacks, With Leads, Class 2 Ceramic;16000;500;R6000;NA;NA;Bulk;image/capacitors/ceramic/high-voltage/22033.png
RHS500P73BRZAS5848;Enlarge;High Voltage Ceramic Capacitor Stacks, With Leads, Class 2 Ceramic;16000;500;R6000;NA;NA;Bulk;image/capacitors/ceramic/high-voltage/22033.png
